,key2,key1,input_id,partition,original_id_x,peditor_x,pyear_x,paddress_x,ppublisher_x,pseries_x,pid_x,partition_x,book_title_full_x,book_title_x,journal_full_x,journal_x,source_type_x,pauthor_x,ptitle_x,original_id_y,peditor_y,pyear_y,paddress_y,ppublisher_y,pseries_y,pid_y,partition_y,book_title_full_y,book_title_y,journal_full_y,journal_y,source_type_y,pauthor_y,ptitle_y
803,conf/icpr/TorreMVR00,conf/ibpria/MelenchonM07,394,10,4093,,2007.0,,,,308155,1,Álgớrithms in Biớinfớrmátics,ICPR,,,inproceedings,Javier Melenchón|Elisa Martínez,"Efficiently Downdating, Composing and Splitting Singular Value Decompositions Preserving the Mean Information.",4093,,2000.0,,,,411251,4,Álgớrithms in Biớinfớrmátics,ICPR,,,inproceedings,Fernando De la Torre|Javier Melenchón|Jordi Vitrià|Petia Radeva,Eigenfiltering for Flexible Eigentracking (EFE).
804,journals/candc/ToropovLL07,conf/uml/CookKMWW99,746,10,7269,,1999.0,,,,744575,1,,UML,,,árticlé,Steve Cook|Anneke Kleppe|Richard Mitchell|Jos Warmer|Alan Wills,Defining the Context of OCL Expressions.,7269,,2007.0,,,,1866692,2,Messung,,,Computational Biology and Chemistry,árticlé,Andrey A. Toropov|Danuta Leszczynska|Jerzy Leszczynski,Predicting water solubility and octanol water partition coefficient for carbon nanotubes based on the chiral vector.
805,journals/eccc/WeisI07,journals/corr/abs-0907-0616,1032,10,9996,,2009.0,,,,1920341,2,,nán,,Logical Methods in Computer Science,article,Philipp Weis|Neil Immerman,Structure Theorem and Strict Alternation Hierarchy for FO^2 on Words,9996,,2007.0,,,,1966073,2,,nán,,Electronic Colloquium on Computational Complexity (ECCC),article,Philipp Weis|Neil Immerman,Structure Theorem and Strict Alternation Hierarchy for FO^2 on Words.
806,conf/vlsid/HemaniKFNF94,conf/gameon/Karlsson03,141,10,1342,,2003.0,,,,260281,1,Messung,,,,inprớcéédings,Börje Felipe Fernandes Karlsson,Prototyping a Simple Layered Artificial Intelligence Engine for Computer Games.,1342,,1994.0,,,,755233,4,Messung,,,,inprớcéédings,Ahmed Hemani|Börje Karlsson|Mats Fredriksson|Kurt Nordqvist|Björn Fjellborg,Application of High-Level Synthesis in an Industrial Project.
807,journals/comcom/HahTY97,journals/jsac/LinT10,256,10,2534,,2010.0,,,,2126858,3,,nán,International Journal of Information Systems and Change Management (IJISCM),IEEE Journal on Selected Areas in Communications,árticlé,Yu-Min Lin|Po-Lung Tien,Next-generation OFDMA-based passive optical network architecture supporting radio-over-fiber.,2534,,1997.0,,,,1887096,4,,nán,International Journal of Embedded Systems (IJES),Computer Communications,árticlé,Jen M. Hah|Po L. Tien|Maria C. Yuang,Neural-network-based call admission control in ATM networks with heterogeneous arrivals.
808,journals/csda/SwayneLBC03,journals/taslp/DouglasAABGSV05,361,10,3769,,2005.0,,,,2303194,1,Messung,,,IEEE Transactions on Speech and Audio Processing,article,Shona Douglas|Deepak Agarwal|Tirso Alonso|Robert M. Bell|Mazin Gilbert|Deborah F. Swayne|Chris Volinsky,"""Mining Customer Care Dialogs for """"Daily News"""".""",3769,,2003.0,,,,2321845,2,Messung,,,Computational Statistics & Data Analysis,article,Deborah F. Swayne|Duncan Temple Lang|Andreas Buja|Dianne Cook,GGobi: evolving from XGobi into an extensible framework for interactive data visualization.
809,conf/stoc/AmirBF92,conf/latin/Farach-ColtonFM06,534,10,5380,,2006.0,,,,564511,2,Computer Speech & Language,STỚC,,,inproceedings,Martin Farach-Colton|Rohan J. Fernandes|Miguel A. Mosteiro,Lower Bounds for Clear Transmissions in Radio Networks.,5380,,1992.0,,,,728618,4,Computer Speech & Language,STỚC,,,inproceedings,Amihood Amir|Gary Benson|Martin Farach,Alphabet Independent Two Dimensional Matching
810,journals/jpdc/CullerGSV93,conf/models/FleureyBBNJ07,541,10,5429,,2007.0,,,,595489,3,,MoDELS,,,inprớcéédings,Franck Fleurey|Erwan Breton|Benoit Baudry|Alain Nicolas|Jean-Marc Jézéquel,Model-Driven Engineering for Software Migration in a Large Industrial Context.,5429,,1993.0,,,,2120835,4,Messung,,,J. Parallel Distrib. Comput.,inprớcéédings,David E. Culler|Seth Copen Goldstein|Klaus E. Schauser|T. Voneicken,TAM - A Compiler Controlled Threaded Abstract Machine.
811,journals/jgtools/Frisken08,conf/vvs/Gibson98,757,10,7337,,1998.0,,,,760358,4,,nán,,,inproceedings,Sarah F. Frisken Gibson,Using Distance Maps for Accurate Surface Representation in Sampled Volumes.,7337,,2008.0,,,,2407077,2,,nán,,J. Graphics Tools,article,Sarah F. Frisken,Efficient Curve Fitting.
812,journals/automatica/LeeE04,journals/cce/LeeE04,952,10,9125,,2004.0,,,,2389040,1,Messung,,Journal of Computer Applications in Technology,Computers & Chemical Engineering,article,Jietae Lee|Thomas F. Edgar,Simulations of stable non-conventional and large dimensional linear processes using the FFT method.,4919,,2004.0,,,,2362547,2,Messung,,,Automatica,article,Jietae Lee|Thomas F. Edgar,ISE tuning rule revisited.
813,conf/icalp/Laird10,conf/concur/Laird05,987,10,3777,,2005.0,,,,134550,3,,CỚNCÚR,,,inproceedings,Jim Laird,A Game Semantics of the Asynchronous pi-Calculus.,9438,,2010.0,,,,316145,3,,ICALP (2),,,inprớcéédings,James Laird,Game Semantics for Call-by-Value Polymorphism.
814,conf/ISCApdcs/CaoWWX09,journals/pr/WangB96,84,10,444,,1996.0,,,,2183295,3,Algorithms in Bioinformatics,ÁVSS,,Pattern Recognition,article,Yang Wang 0004|Prabir Bhattacharya,On parameter-dependent connected components of gray images.,770,,2009.0,,,,13411,4,,ISCA PDCCS,,,inproceedings,Xiaojun Cao|Yichuan Wang|Yang Wang|Chunsheng Xin,Tree-based Burst Aggregation in Optical Burst Switching Networks.
815,conf/ipps/DeviA05,conf/ecrts/EricksonDB10,148,10,1412,,2010.0,,,,204813,3,Workshop on Enabling Technologies: Infrastructure for Collaborative Enterprises,ECRTS,,,inprớcéédings,Jeremy P. Erickson|UmaMaheswari Devi|Sanjoy K. Baruah,Improved Tardiness Bounds for Global EDF.,1412,,2005.0,,,,481596,3,Intérnátiớnál Cớnféréncé ớn Intéráctiớn Sciéncés,IPDPS,,,inprớcéédings,UmaMaheswari C. Devi|James H. Anderson,Desynchronized Pfair Scheduling on Multiprocessors.
816,journals/jsac/LeeZZAZPCSR10,journals/tnn/Xu0J09,331,10,3471,,2009.0,,,,2349096,2,,nán,,IEEE Transactions on Neural Networks,árticlé,Zongben Xu|Rui Zhang 0005|Wenfeng Jing,When Does Online BP Training Converge?,3471,,2010.0,,,,2126798,4,,nán,International Journal of Information Systems and Change Management (IJISCM),IEEE Journal on Selected Areas in Communications,árticlé,Myung J. Lee|Rui Zhang|Jianliang Zheng|Gahng-Seop Ahn|Chunhui Zhu|Tae Rim Park|Sung Rae Cho|Chang Sub Shin|Jun Sun Ryu,IEEE 802.15.5 WPAN mesh standard-low rate part: Meshing the wireless sensor networks.
817,journals/orgsci/RaischBPT09,journals/software/WallinEL02,460,10,4730,,2002.0,,,,2219078,2,Messung,,,IEEE Software,article,Christina Wallin|Fredrik Ekdahl|Stig Larsson,Integrating Business and Software Development Models.,4730,,2009.0,,,,2404770,1,Messung,,,Organization Science,article,Sebastian Raisch|Julian Birkinshaw|Gilbert Probst|Michael L. Tushman,Organizational Ambidexterity: Balancing Exploitation and Exploration for Sustained Performance.
818,journals/ivc/HolmesRT02a,conf/hicss/CunninghamT06,574,10,5786,,2006.0,,,,286925,3,Grid and Cooperative Computing,HICSS,,,inproceedings,H. Conrad Cunningham|Pallavi Tadepalli,Using Function Generalization to Design a Cosequential Processing Framework.,5786,,2002.0,,,,2072012,3,Messung,,,Image Vision Comput.,article,Anthony S. Holmes|C. J. Rose|Christopher J. Taylor,Measuring similarity between pixel signatures.
819,series/sci/ArayaNR08,conf/cp/Rojas96,120,10,1185,,1996.0,,,,138520,2,Réchérché d'Infớrmátiớn Ássistéé pár Ớrdinátéúr,CP,,,inprớcéédings,María Cristina Riff Rojas,From Quasi-Solutions to Solution: An Evolutionary Algorithm to Solve CSP.,1185,,2008.0,,,,2431303,1,,Adaptive and Multilevel Metaheuristics,,,inprớcéédings,Ignacio Araya|Bertrand Neveu|María-Cristina Riff,An Efficient Hyperheuristic for Strip-Packing Problems.
820,conf/nips/LindgrenH06,journals/ijon/HurriH03,300,10,3069,,2003.0,,,,2035694,1,Messung,,,,article,Jarmo Hurri|Aapo Hyvärinen,A two-layer temporal generative model of natural video exhibits complex-cell-like pooling of simple cell outputs.,3069,,2006.0,,,,607058,4,Messung,,,,inproceedings,Jussi T. Lindgren|Aapo Hyvärinen,Emergence of conjunctive visual features by quadratic independent component analysis.
821,conf/isnn/XieXL05,conf/iccad/HungWX06,795,10,7688,,2006.0,,,,332894,2,Agile Development Conference,ICCAD,,,inproceedings,Wei-Lun Hung|Xiaoxia Wu|Yuan Xie,Guaranteeing performance yield in high-level synthesis.,373,,2005.0,,,,519498,4,Artificial Intelligence and Interactive Digital Entertainment Conference,ÁSP-DÁC,,,inproceedings,Yuan Xie 0002|Jianying Xie|Jie Li,Fuzzy Due Dates Job Shop Scheduling Problem Based on Neural Network.
822,conf/apvis/HuWXFC10,journals/vc/WuXWL09,883,10,8546,,2009.0,,,,2293249,3,Messung,,,The Visual Computer,árticlé,Shuangyuan Wu|Shihong Xia|Zhaoqi Wang|Chunpeng Li,Efficient motion data indexing and retrieval with local similarity measure of motion strings.,8546,,2010.0,,,,56062,1,,PacificVis,,,árticlé,Yueqi Hu|Shuangyuan Wu|Shihong Xia|Jinghua Fu|Wei Chen,Motion track: Visualizing variations of human motion data.
823,journals/ivc/PundlikWB10,conf/isvc/PundlikB09,886,10,8568,,2009.0,,,,530380,4,,ISVC (1),,,inproceedings,Shrinivas J. Pundlik|Stanley T. Birchfield,Motion-Based View-Invariant Articulated Motion Detection and Pose Estimation Using Sparse Point Features.,8568,,2010.0,,,,2073636,4,Messung,,,Image Vision Comput.,article,Shrinivas J. Pundlik|Damon L. Woodard|Stan Birchfield,Iris segmentation in non-ideal images using graph cuts.
824,journals/ijstm/AprileGG06,journals/eor/GiannoccaroPS03,918,10,8870,,2003.0,,,,2328537,4,,nán,Journal of Communications,European Journal of Operational Research,inprớcéédings,Ilaria Giannoccaro|Pierpaolo Pontrandolfo|Barbara Scozzi,A fuzzy echelon approach for inventory management in supply chains.,8870,,2006.0,,,,2340789,3,,nán,,IJSTM,inprớcéédings,Domenico Aprile|A. Claudio Garavelli|Ilaria Giannoccaro,A cost analysis of supply chain flexibility configurations.
825,conf/atal/MatsuiSHYM08,conf/atal/SilaghiF02,226,10,2250,,2002.0,,,,65984,3,Messung,,,,inproceedings,Marius-Calin Silaghi|Boi Faltings,Self Reordering for security in generalized english auctions (GEA).,2250,,2008.0,,,,66859,3,Messung,,,,inproceedings,Toshihiro Matsui|Marius Silaghi|Katsutoshi Hirayama|Makoto Yokoo|Hiroshi Matsuo,Resource constrained distributed constraint optimization using resource constraint free pseudo-tree.
826,journals/jct/Reilly80,conf/isn/KaraliKBRR98,570,10,5733,,1998.0,,,,518047,4,Information Security Conference,IS&N,,,incớlléctiớn,Dora Karali|Fotis Karayannis|Klearchos Berdekas|James Reilly 0002|David Romano-Critchley,QoS Based Multi-domain Routing in Public Broadband Networks.,5733,,1980.0,,,,2107141,1,Messung,,,"J. Comb. Theory, Ser. A",incớlléctiớn,James Reilly 0003,"""""""Bicoverings of a Finite Set"""" by Generating Function Methods."""
827,conf/icmi/MendoncaLVMV09,conf/tamodia/SousaFV07,869,10,8427,,2007.0,,,,734398,1,Messung,,,,inprớcéédings,Kênia Soares Sousa|Hildeberto Mendonça Filho|Jean Vanderdonckt,Towards Method Engineering of Model-Driven User Interface Development.,6394,,2009.0,,,,392191,1,Intelligent Information Technology Application,ICMI,,,inproceedings,Hildeberto Mendonça|Jean-Yves Lionel Lawson|Olga Vybornova|Benoit M. Macq|Jean Vanderdonckt,A fusion framework for multimodal interactive applications.
828,journals/jcb/SantafeLL08,conf/ccia/MonferrerB05,8,10,75,,2005.0,,,,98022,4,Job Scheduling Strategies for Parallel Processing ,CCIA,,,árticlé,M. Teresa Escrig|Juan Carlos Peris,The use of a Reasoning process to solve the almost SLAM Challenge at the Robocup legged league.,75,,2008.0,,,,2090444,1,Messung,,International Journal of Internet Protocol Technology (IJIPT),Journal of Computational Biology,árticlé,Guzmán Santafé|José Antonio Lozano|Pedro Larrañaga,Inference of Population Structure Using Genetic Markers and a Bayesian Model Averaging Approach for Clustering.
829,conf/pimrc/LerouxRC06a,conf/mva/BlicherR00,59,10,538,,2000.0,,,,845120,3,Int. Conf. on Data Mining,PIMRC,,,inprớcéédings,A. Peter Blicher|Sébastien Roy,"""Fast Lighting/Rendering Solution for Matching a 2D Image to a Database of 3D Models: """"LightSphere"""".""",538,,2006.0,,,,879080,2,Int. Conf. on Data Mining,PIMRC,,,inprớcéédings,Philippe Leroux|Sébastien Roy 0002|Jean-Yves Chouinard,The Performance of Soft Macrodiversity Based on Maximal-Ratio Combining in Uncorrelated Rician Fading.
830,journals/tse/WellerY84,conf/sagamore/WellerD74,280,10,2794,,1974.0,,,,668530,4,,nán,,,inproceedings,Daniel L. Weller|Edward S. Davidson,Optimal Searching Algorihtms for Parallel Pipelined Computers.,2794,,1984.0,,,,2284841,2,,nán,Journal of the American Society for Information Science and Technology (JASIST),IEEE Trans. Software Eng.,article,Daniel L. Weller|Bryant W. York,A Relational Representation of an Abstract Type System.
831,conf/se/DorrL07,conf/re/DorrKKOS05,292,10,2994,,2005.0,,,,653514,3,Stochastic Algorithms,RÉ,,,inprớcéédings,Jörg Dörr|Daniel Kerkow|Tom Koenig|Thomas Olsson|Takeshi Suzuki,Non-Functional Requirements in Industry - Three Case Studies Adopting an Experience-based NFR Method.,2994,,2007.0,,,,678509,3,Stochastic Algorithms,RÉ,,,inprớcéédings,Jörg Dörr|Peter Liggesmeyer,"WG6: Erhebung, Spezifikation und Analyse nichtfunktionaler Anforderungen in der Systementwicklung."
832,conf/rtss/ChenKZ95,journals/ijcim/AhnBKLW02,643,10,6372,,2002.0,,,,2375387,1,,IÉÉÉ Réál-Timé Systéms Sympớsiúm,,Int. J. Computer Integrated Manufacturing,article,Sung H. Ahn|Balaji Bharadwaj|Humayun Khalid|Shuh-Yuan Liou|Paul K. Wright,Web-based design and manufacturing systems for automobile components: architectures and usability studies.,6372,,1995.0,,,,661312,2,,IÉÉÉ Réál-Timé Systéms Sympớsiúm,,,inproceedings,Biao Chen|Sanjay Kamat|Wei Zhao,Fault-tolerant Real-Time Communication in FDDI-Based Networks.
833,journals/epodd/Hansen90,conf/dgo/DiMWL03,658,10,6466,,2003.0,,,,181570,4,,DG.O,,,inproceedings,Kaichang Di|Ruijin Ma|Jue Wang|Ron Li,Coastal Mapping and Change Detection Using High--Resolution IKONOS Satellite Imagery.,6466,,1990.0,,,,1977935,2,Messung,,,Electronic Publishing,article,Bo Stig Hansen,A Function-based Formatting Model.
834,conf/iros/KjellstromRK08,conf/icpr/Sidenbladh04,692,10,6825,,2004.0,,,,410981,2,Formal and Applied Practical Reasoning,ICPR (2),,,inproceedings,Hedvig Sidenbladh,Detecting Human Motion with Support Vector Machines.,6825,,2008.0,,,,859165,2,Information Processing in Sensor Networks ,IROS,,,inproceedings,Hedvig Kjellström|Javier Romero|Danica Kragic,Visual recognition of grasps for human-to-robot mapping.
835,conf/micro/OskinHKCFC99,conf/hipc/RaoWFAA06,910,10,8730,,2006.0,,,,294296,3,International Conference on Service Oriented Computing,HiPC,,,phdthesis,Ravishankar Rao|Justin Wenck|Diana Franklin|Rajeevan Amirtharajah|Venkatesh Akella,Segmented Bitline Cache: Exploiting Non-uniform Memory Access Patterns.,8730,,1999.0,,,,585699,3,International Conference on Service Oriented Computing,HiPC,,,phdthesis,Mark Oskin|Justin Hensley|Diana Keen|Frederic T. Chong|Matthew K. Farrens|Aneet Chopra,Exploiting ILP in Page-based Intelligent Memory.
836,journals/eor/CooperRS07,journals/fss/LeonLGS03,181,10,1753,,2003.0,,,,1990284,1,Messung,,International Journal of Services and Standards,Fuzzy Sets and Systems,árticlé,Teresa León|Vicente Liern|José Luis Ruiz Gómez|Inmaculada Sirvent,A fuzzy mathematical programming approach to the assessment of efficiency with DEA models.,1753,,2007.0,,,,2326688,4,Messung,,Journal of Communications,European Journal of Operational Research,árticlé,William W. Cooper|José L. Ruiz|Inmaculada Sirvent,Choosing weights from alternative optimal solutions of dual multiplier models in DEA.
837,journals/pami/HuangD98,conf/icmcs/TsungLCDC08,389,10,4050,,2008.0,,,,390496,4,Intérnátiớnál Cớnféréncé ớn Tớớls with Ártificiál Intélligéncé,ICME,,,inproceedings,Pei-Kuei Tsung|Chun-Yi Lin|Wei-Yin Chen|Li-Fu Ding|Liang-Gee Chen,Multiview video hybrid coding system with texture-depth synthesis.,4050,,1998.0,,,,2172443,3,Messung,,,IEEE Trans. Pattern Anal. Mach. Intell.,article,Dawei Huang|William T. M. Dunsmuir,Computing Joint Distributions of 2D Moving Median Filters With Applications to Detection of Edges.
838,journals/ar/YataY96,conf/vl/ScaffidiSM05,498,10,5047,,2005.0,,,,751192,1,,nán,,,árticlé,Christopher Scaffidi|Mary Shaw|Brad A. Myers,Estimating the Numbers of End Users and End User Programmers.,5047,,1996.0,,,,1833009,2,,nán,,Advanced Robotics,árticlé,Teruko Yata|Shin'ichi Yuta,Measurement of reflecting direction from the center frequency of the echo in ultrasonic sensing.
839,journals/ijsysc/SuBL06,conf/ruleml/BaoRLD10,513,10,5144,,2010.0,,,,662255,3,,RuleML,,,phdthesis,Jie Bao|Graham Rong|Xian Li|Li Ding,Representing Financial Reports on the Semantic Web: - A Faithful Translation from XBRL to OWL.,5144,,2006.0,,,,2347142,4,Messung,,,Int. J. Systems Science,inprớcéédings,Steven W. Su|Jie Bao 0002|Peter L. Lee,Conditions on input disturbance suppression for multivariable nonlinear systems on the basis of feedforward passivity.
840,conf/IEEEcit/SongZS09,conf/cisse/SongMG09,649,10,6416,,2009.0,,,,846986,1,,SCSS,,,inproceedings,Miao Song|Serguei A. Mokhov|Peter Grogono,Teaching Physical Based Animation via OpenGL Slides.,6416,,2009.0,,,,10573,3,,CIT (1),,,inproceedings,Miao Song 0002|Shiyong Zhang|Keizo Shinomori,The Output of Human Expression System Measured by Visual Adaptation and Its Implication for the Computer Recognition System.
841,conf/icpr/LinO06,conf/fskd/YanLMBS10,936,10,7825,,2010.0,,,,256755,1,Messung,,,,inprớcéédings,Enping Yan|Hui Lin 0004|Dengkui Mo|Liming Bai|Hua Sun,Non-wood forest information extraction based on ALOS data.,7770,,2006.0,,,,409950,4,Messung,,,,inproceedings,Hui Lin 0001|Zhijian Ou,Switching Auxiliary Chains for Speech Recognition based on Dynamic Bayesian Networks.
842,journals/comgeo/WangY01,journals/ipl/Yang95,1020,10,9861,,1995.0,,,,2058043,3,,nán,,Inf. Process. Lett.,árticlé,Bo-Ting Yang,A Better Subgraph of the Minimum Weight Triangulation.,9861,,2001.0,,,,1890841,1,,nán,International Journal of High Performance Computing and Networking (IJHPCN),Comput. Geom.,árticlé,Cao An Wang|Boting Yang,A lower bound for beta-skeleton belonging to minimum weight triangulations.
843,conf/middleware/ChavesSMA06,conf/caise/Muller09,14,10,135,,2009.0,,,,88387,1,Modeling,BMMDS/EMMSAD,,,inproceedings,Jens Müller,Supporting Change in Business Process Models Using Pattern-Based Constraints.,135,,2006.0,,,,586720,1,,MidSens,,,inproceedings,Leonardo Weiss Ferreira Chaves|Luciana Moreira Sá de Souza|Jens Müller 0002|Jürgen Anke,Service lifecycle management infrastructure for smart items.
844,conf/approx/KumarMPS05,conf/sdm/JiangCMCBHRPMTWG03,382,10,3980,,2003.0,,,,677699,1,Téxt RÉtriévál Cớnféréncé,SDM,,,inproceedings,Ming Jiang 0005|Tat-Sang Choy|Sameep Mehta|Matt Coatney|Steve Barr|Kaden Hazzard|David Richie|Srinivasan Parthasarathy|Raghu Machiraju|David Thompson|John Wilkins|Boyd Gatlin,Feature Mining Paradigms for Scientific Data.,658,,2005.0,,,,54211,4,,APPROX-RANDOM,,,inproceedings,V. S. Anil Kumar|Madhav V. Marathe|Srinivasan Parthasarathy 0002|Aravind Srinivasan,Scheduling on Unrelated Machines Under Tree-Like Precedence Constraints.
845,conf/vtc/KazmiSMWL09,conf/ciarp/MengucciM03,512,10,5125,,2003.0,,,,109166,2,,CIARP,,,inproceedings,M. Mengucci|Fernando Muge,A Morphological Methodology for Features Identification in Satellite Images.,5125,,2009.0,,,,809019,2,Brazilian Symposium on GeoInformatics ,VTC Spring,,,inproceedings,Muhammad Kazmi|Olof Sjöbergh|Walter Müller|Jonas Wierok|Bengt Lindoff,Evaluation of Inter-Frequency Quality Handover Criteria in E-UTRAN.
846,conf/isict/LiP03,conf/adg/TuloneYL00,526,10,520,,2000.0,,,,31135,3,Mobile Computing and Networking,Automated Deduction in Geometry,,,inproceedings,Daniela Tulone|Chee-Keng Yap|Chen Li 0003,Randomized Zero Testing of Radical Expressions and Elementary Geometry Theorem Proving.,1767,,2003.0,,,,829078,1,,ISICT,,,inprớcéédings,Chen Li 0008|Claus Pahl,Security in the Web Services Framework.
847,conf/ACMse/HeberS06,journals/nar/PsarrosHSTHS05,607,10,6141,,2005.0,,,,2158964,1,Messung,,,,article,Michael Psarros|Steffen Heber|Manuela Sick|Gnanasekaran Thoppae|Keith Harshman|Beate Sick,RACE: Remote Analysis Computation for gene Expression data.,6141,,2006.0,,,,7575,1,International Conference on Supercomputing,ACM Southeast Regional Conference,,,inproceedings,Steffen Heber|Beate Sick,Automatic quality assessment of Affymetrix GeneChip data.
848,journals/tsmc/Fernandez-RiverolaDC07,journals/aai/Fdez-RiverolaC03,704,10,6962,,2003.0,,,,1810159,3,Messung,,,Applied Artificial Intelligence,article,Florentino Fdez-Riverola|Juan M. Corchado,FSFRT: Forecasting System for Red Tides. A Hybrid Autonomous AI Model.,4292,,2007.0,,,,2287880,2,Messung,,,"IEEE Transactions on Systems, Man, and Cybernetics, Part C",árticlé,Florentino Fernández Riverola|Fernando Díaz|Juan M. Corchado,Reducing the Memory Size of a Fuzzy Case-Based Reasoning System Applying Rough Set Techniques.
849,journals/ai/SzolovitsP93,conf/webnet/GarofalakisKMPT00,900,10,8666,,2000.0,,,,768764,1,Messung,,,,inproceedings,John D. Garofalakis|Aspasia Kanta|Christos Makris|Jim Prentzas|John Tsaknakis,Designing an Adaptive Web-based Training System.,8666,,1993.0,,,,1818955,3,Messung,,,Artif. Intell.,article,Peter Szolovits|Stephen G. Pauker,Categorical and Probabilistic Reasoning in Medicine Revisited.
850,journals/entcs/JonesMBKL03,conf/fmcad/RungtaM06,951,10,9123,,2006.0,,,,244415,1,Messung,,,,inproceedings,Neha Rungta|Eric G. Mercer,An Improved Distance Heuristic Function for Directed Software Model Checking.,9123,,2003.0,,,,1973229,1,Messung,,,Electr. Notes Theor. Comput. Sci.,article,Michael Jones|Eric Mercer|Tonglaga Bao|Rahul Kumar|Peter Lamborn,Benchmarking Explicit State Parallel Model Checkers.
851,journals/tcad/ChenM91,journals/iandc/CaludeS06,167,10,1629,,2006.0,,,,2001668,1,Messung,,Journal of Object-Oriented Programming (JOOP),Inf. Comput.,article,Cristian S. Calude|Michael Stay,"Natural halting probabilities, partial randomness, and zeta functions.",1629,,1991.0,,,,2232055,2,Messung,,,IEEE Trans. on CAD of Integrated Circuits and Systems,article,C. Y. Roger Chen|Michael Z. Moricz,A delay distribution methodology for the optimal systolic synthesis of linear recurrence algorithms.
852,conf/hci/DonkinBBM01,journals/jss/BurdM98,209,10,1600,,1998.0,,,,2129809,3,Messung,,,Journal of Systems and Software,article,Elizabeth Burd|Malcolm Munro,A method for the identification of reusable units through the reengineering of legacy code.,2009,,2001.0,,,,281136,3,Messung,,,,inprớcéédings,Joanna Donkin|Cornelia Boldyreff|Liz Burd|Sarah Marshall,Supporting sign language users of web-based applications: a feasibility study.
853,conf/dexaw/Ribeiro-JustoPC98,conf/eatis/SalgueiroCSM08,230,10,2295,,2008.0,,,,876317,4,Messung,,,,inproceedings,Edilayne Meneses Salgueiro|Paulo Roberto Freire Cunha|Ricardo J. P. B. Salgueiro|José A. S. Monteiro,Fair bandwidth sharing using Shapley value.,2256,,1998.0,,,,178893,4,,nán,,,phdthesis,George R. Ribeiro-Justo|Virginia C. Carneiro de Paula|P. R. F. Cunha,Formal Specification of Evolving Distributed Software Architectures.
854,journals/cce/ChanBW05,journals/mta/ShyuCKLLB10,500,10,5053,,2010.0,,,,2155545,1,Messung,,,Multimedia Tools Appl.,árticlé,Mei-Ling Shyu|Yu Cao|Jun Kong|Ming Li|Mathias Lux|Jie Bao,"""Introduction to the special issue on """"data semantics for multimedia systems"""".""",2934,,2005.0,,,,2389053,2,Messung,,,,inprớcéédings,Kwong Ho Chan|Jie Bao 0002|William J. Whiten,A new approach to control of MIMO processes with static nonlinearities using an extended IMC framework.
855,conf/icpads/RequenaVGRD08,conf/ics/FlichMLD00,546,10,5453,,2000.0,,,,425240,2,Pacific Asia Workshop on Intelligence and Security Informatics,ICS,,,inprớcéédings,Jose Flich|Manuel P. Malumbres|Pedro López|José Duato,Performance evaluation of a new routing strategy for irregular networks with source routing.,3427,,2008.0,,,,404075,1,Intérnátiớnál Cớnféréncé ớn Intéráctiớn Sciéncés,IPDPS,,,phdthesis,Crispín Gómez Requena|Francisco Gilabert Villamón|María Engracia Gómez|Pedro Juan López Rodríguez|José Duato,RUFT: Simplifying the Fat-Tree Topology.
856,journals/jucs/BoellaTV09,conf/atal/BoellaT03,840,10,8172,,2003.0,,,,64778,4,Intérnátiớnál Cớnféréncé ớn Múltimédiá ánd Éxpớ,ÁÁMÁS,,,phdthesis,Guido Boella|Leendert W. N. van der Torre,Attributing mental attitudes to normative systems.,3788,,2009.0,,,,2137771,1,Messung,,,J. UCS,article,Guido Boella|Leon van der Torre|Serena Villata,Analyzing Cooperation in Iterative Social Network Design.
857,conf/gecco/XuLM05,journals/jvca/WangXXC08,17,10,166,,2008.0,,,,2138339,4,Messung,,International Journal of Parallel,Journal of Visualization and Computer Animation,article,Yanzhen Wang|Kai Xu 0004|Yueshan Xiong|Zhi-Quan Cheng,2D shape deformation based on rigid square matching.,166,,2005.0,,,,265264,1,Computational Learning Theory,GECCO,,,inproceedings,Kai Xu|Sushil J. Louis|Roberto C. Mancini,A scalable parallel genetic algorithm for x-ray spectroscopic analysis.
858,journals/talg/ChenKS09,conf/icnsc/ZhangGMCC08,146,10,1398,,2008.0,,,,875990,2,Émbéddéd Nétwớrkéd Sénsớr Systéms,ICNSC,,,inproceedings,Yunong Zhang|Xiaojiao Guo|Weimu Ma|Ke Chen 0004|Binghuang Cai,MATLAB Simulink Modeling and Simulation of Zhang Neural Network for Online Time-Varying Matrix Inversion.,1398,,2009.0,,,,2225387,3,Messung,,,ACM Transactions on Algorithms,article,Ke Chen 0006|Haim Kaplan|Micha Sharir,"Online conflict-free coloring for halfplanes, congruent disks, and axis-parallel rectangles."
859,journals/endm/GarijoGGMMPRRV09,journals/endm/GarijoGN09,161,10,1551,,2009.0,,,,2380654,4,Messung,,Journal of Networks,Electronic Notes in Discrete Mathematics,article,Delia Garijo|Andrew J. Goodall|Jaroslav Nesetril,"""Graph homomorphisms, the Tutte polynomial and """"q-state Potts uniqueness"""".""",1551,,2009.0,,,,2380640,4,Messung,,Journal of Networks,Electronic Notes in Discrete Mathematics,article,Delia Garijo|Maria Angeles Garrido|Clara I. Grima|Alberto Márquez|Auxiliadora Moreno-González|José Ramón Portillo|Pedro Reyes|R. Robles|Jesus Valenzuela,Monochromatic geometric k-factors in red-blue sets with white and Steiner points.
